protein_id,adj_r2
A0A0C4DH69,0.258077086505518
A0A0C4DH72,0.297560235741559
A0A0C4DH73,0.265915297369022
A0A0C4DH90,0.30525283308459
A0A0C5B5G6,0.130212814707208
A0A0D9SF12,0.00485238759905549
A0A0G2JLE6,0.0379208282452757
A0A0G2JLG4,0.124591475933485
A0A0G2JMD5,0.324566055142594
A0A0G2JMH3,0.229653472182416
A0A0G2JMH6,0.164132322340586
A0A0G2JMI3,0.168910707333373
A0A0G2JN01,0.327009569502645
A0A0G2JNF4,0.254369714937016
A0A0G2JNQ3,0.198224580091798
A0A0G2JP20,0.376358339865253
A0A0G2JPF8,0.226133091048161
A0A0G2JS06,0.100861720126137
A0A0J9YVY3,0.0823787112979614
A0A0J9YWL9,0.00965625739776888
A0A0J9YWP8,0.00124706132171015
A0A0J9YWX3,0.0744198844218951
A0A0J9YX35,0.174835820442389
A0A0J9YX57,0.183382368900617
A0A0J9YX75,0.246287856086972
A0A0J9YX94,0.12534907162272
A0A0J9YXG5,0.0169799130010675
A0A0J9YXM7,-0.00320369127559816
A0A0J9YXQ4,0.0623061375411818
A0A0J9YXX1,0.230934616343213
A0A0J9YXY3,0.24117562013235
A0A0J9YY54,0.00579796662292331
A0A0K0K1A3,0.267802590265021
A0A0K0K1A5,0.258652644597945
A0A0K0K1B3,0.188653056875009
A0A0K0K1C0,0.24217481858941
A0A0K0K1C4,0.1924262737174
A0A0K0K1D8,0.273850942563068
A0A0K0K1E9,0.247242863184779
A0A0K0K1G6,0.219311765905217
A0A0K0K1G8,0.237364311743623
A0A0K2S4Q6,0.281500559309528
A0A0M3HER8,0.0538681514971888
A0A0U1RQE8,0.279738190646843
A0A0U1RQF7,0.00384236551503891
A0A0U1RQI7,0.128798830722107
A0A0U1RR37,0.000135689742802092
A0A0U1RRA0,0.0357158322039458
A0A0U1RRE5,0.0455388123482782
A0A0U1RRK4,0.0120628847579436
A0A0U1RRL7,0.146204192248259
A0A0U1RRN3,0.000746054468554691
A0A126GWI2,0.216340407893414
A0A140TA64,0.0496778606371828
A0A140TA67,0.042590640323896
A0A183,0.0338705781470465
A0A1B0GTC6,-0.000125852352802713
A0A1B0GTD5,0.0211196387646846
A0A1B0GTE1,0.300639745255759
A0A1B0GTH6,0.00918993305582494
A0A1B0GTH9,0.104161502036356
A0A1B0GTI1,-0.000209712671715767
A0A1B0GTI8,0.215482300192876
A0A1B0GTK4,0.00285395342350847
A0A1B0GTK5,0.0105740976299209
A0A1B0GTL2,0.0017970592061789
A0A1B0GTQ4,0.0554633408870733
A0A1B0GTR0,0.00587657829489885
A0A1B0GTR3,0.00118789146407994
A0A1B0GTR4,0.0667999752700471
A0A1B0GTS1,0.501921443899892
A0A1B0GTU1,0.281642374650785
A0A1B0GTU2,0.19445836577725
A0A1B0GTW7,0.136445313524613
A0A1B0GTY4,0.00312593717559984
A0A1B0GTZ2,0.0307721532389639
A0A1B0GU29,0.181465220144149
A0A1B0GU33,0.00732369315986103
A0A1B0GU71,0.000344104353078856
A0A1B0GUA5,0.020333098032938
A0A1B0GUA6,0.0422307860684484
A0A1B0GUA7,0.0207190704982014
A0A1B0GUA9,-0.000128222751043738
A0A1B0GUC4,0.000212567206233194
A0A1B0GUI7,0.015942319032266
A0A1B0GUJ8,0.204654592039154
A0A1B0GUQ0,0.0274834550789932
A0A1B0GUS0,0.0277221412010005
A0A1B0GUS4,0.397875709793357
A0A1B0GUT2,0.00781491895153785
A0A1B0GUU1,0.0757033317859488
A0A1B0GUV7,-2.12364673624066e-07
A0A1B0GUV8,0.0147667472684784
A0A1B0GUW6,0.0108007006120726
A0A1B0GUW7,0.00697457325224682
A0A1B0GUX0,0.0111112161665446
A0A1B0GUY1,0.00416236574587325
A0A1B0GV03,0.0696068935615263
A0A1B0GV22,0.0448463436865013
A0A1B0GV85,0.41891558789769
A0A1B0GV90,0.121340904970491
A0A1B0GVD1,3.82655493499362e-05
A0A1B0GVG4,0.0173467665694871
A0A1B0GVG6,0.0208111709774382
A0A1B0GVH4,0.0663093249369799
A0A1B0GVH6,0.00360829465290335
A0A1B0GVH7,-6.67780392460404e-05
A0A1B0GVK7,0.00745519965155739
A0A1B0GVM5,0.0186969674683425
A0A1B0GVM6,0.00893525533561546
A0A1B0GVN3,0.0270038570907917
A0A1B0GVQ0,0.0804357185304621
A0A1B0GVQ3,0.112470472411275
A0A1B0GVR7,0.0170858760682657
A0A1B0GVS7,0.0968799002596194
A0A1B0GVT2,0.201959363198409
A0A1B0GVV1,0.01660493593803
A0A1B0GVX0,0.0478930210416807
A0A1B0GVY4,0.0128091103394439
A0A1B0GVZ2,0.00312329479004547
A0A1B0GVZ6,-2.97196800791433e-05
A0A1B0GVZ9,0.298126917469402
A0A1B0GW35,0.0349209614240554
A0A1B0GW54,0.0169907352845566
A0A1B0GW64,0.105968101764114
A0A1B0GWB2,0.101180372357168
A0A1B0GWG4,0.0960251555561018
A0A1B0GWH4,0.50237052927649
A0A1B0GWH6,0.0544733754214694
A0A1B0GWK0,0.267656905852156
A0A1B0GX31,0.242425305003173
A0A1B0GX49,0.289367197511019
A0A1B0GX51,0.24510432453471
A0A1B0GX56,0.290237699850537
A0A1B0GX68,0.214933620517515
A0A1B0GX78,0.210911425945305
A0A1B0GX95,0.309080614334904
A0A1B0GXF2,0.286828269523909
A0A1W2PN81,0.323008451833995
A0A1W2PP81,0.281296406507659
A0A1W2PP97,0.0104589047816541
A0A1W2PPD8,0.41244512515254
A0A1W2PPE2,0.291861601948671
A0A1W2PPF3,0.40648331086042
A0A1W2PPG7,0.0041994245812419
A0A1W2PPH5,0.266392810860407
A0A1W2PPL8,0.202322488228912
A0A1W2PPM1,0.141053172574932
A0A1W2PPW3,0.233980075295063
A0A1W2PQ09,0.242948397065998
A0A1W2PQ27,0.32182498297395
A0A1W2PQ64,0.336669237690356
A0A1W2PQC6,0.316562434655445
A0A1W2PQD8,0.323061946106659
A0A1W2PQJ5,0.326969888914794
A0A1W2PQU2,0.0786622524531085
A0A1W2PR19,0.306034097324121
A0A1W2PR48,0.347986362653699
A0A1W2PR64,0.278533161660427
A0A1W2PR75,0.298557719942915
A0A1W2PR82,0.0167402387634266
A0A1W2PRN6,0.244228853253209
A0A1W2PRP0,0.330303659585476
A0A1W2PRV1,0.266149105480388
A0A1W2PS18,0.0145923494747175
A0A286YEV6,-0.000487059317534788
A0A286YEX9,0.0173310781150905
A0A286YEY9,0.000396797444373043
A0A286YF01,0.00511154429765615
A0A286YF46,-0.000445920345071738
A0A286YF58,0.0131144922723963
A0A286YF60,-0.000235421788646661
A0A286YF77,-0.000181720345457492
A0A286YFB4,0.000402274318840878
A0A286YFG1,0.00107011012887237
A0A2R8Y4L6,0.200479755870743
A0A2R8Y4Y8,0.000593258190915935
A0A2R8Y619,0.135394378339247
A0A2R8Y7D0,0.228044181284485
A0A2R8YCJ5,0.0533687003088618
A0A2R8YED5,0.183441673652926
A0A2R8YEG4,0.197710368454584
A0A2R8YEH3,0.19798071458293
A0A2R8YEV3,0.211429790053936
A0A2R8YFL7,-5.99513879133706e-05
A0A2R8YFM6,0.0051387417846045
A0A2Z4LIS9,0.291070422489379
A0A3B3IRQ3,-0.000350617824731891
A0A3B3IRS2,0.00285138564462462
A0A3B3IT45,0.167578037751999
A0A3B3IU46,0.00077469576338618
A0A494BZU2,-0.00142116829493943
A0A494BZU4,0.170718750904681
A0A494C0N9,0.00735046717928667
A0A494C103,0.121780005134086
A0A494C191,0.348414724512051
A0A494C1I1,0.01338701084315
A0A4W9AIG4,0.216658493784359
A0A539,0.213463917600562
A0A576,0.251009240288521
A0A577,0.21308459633302
A0A578,0.138483378380459
A0A584,0.227942515294598
A0A589,0.229780344678476
A0A597,0.154189349828854
A0A599,0.156021209562491
A0A5A2,0.162223752842527
A0A5A6,0.280549651874402
A0A5B0,0.204269460973617
A0A5B6,0.262406412899232
A0A5B7,0.256904212481236
A0A5B9,0.219392380609078
A0A5F9ZH02,0.0162340440826378
A0A5F9ZHS7,0.0968523864709826
A0AUZ9,0.0165680098929346
A0AV02,0.396981122062978
A0AV96,0.39547568662971
A0AVF1,0.236020938635293
A0AVI2,0.0878632037711055
A0AVI4,0.0380776454990613
A0AVK6,0.320102295522272
A0AVT1,0.19625256750828
A0FGR8,0.299637950268394
A0FGR9,0.388689313030778
A0JD32,0.287249318575787
A0JD36,0.195744859327506
A0JD37,0.248661597448062
A0JLT2,0.0016236012572326
A0JNW5,0.0006754868847898
A0JP26,0.377211012395838
A0M8Q6,0.234496701984696
A0MZ66,0.0951079278818127
A0N4X2,0.000866650073210629
A0N4X5,0.0239363332732107
A0N4Z3,-0.00311521618200583
A0N4Z7,-0.00156220532302465
A0N4Z8,0.0197817353593736
A0PG75,0.328664589637094
A0PJE2,0.276791760378711
A0PJK1,0.259887746144515
A0PJW6,0.346489054129737
A0PJW8,0.00613020234262629
A0PJX0,0.227576573258071
A0PJX2,0.425788907287888
A0PJX4,0.206931190114673
A0PJX8,0.173330814232907
A0PJY2,0.205526300660429
A0PJZ0,0.488029008872708
A0PJZ3,0.328817426043831
A0PK00,0.207087924564978
A0PK05,0.266221257153455
A0PK11,0.0855755468307862
A0ZSE6,0.06424589813638
A1A4F0,0.00760901575062034
A1A4G5,3.37788547767337e-05
A1A4S6,0.285143898155725
A1A4V9,0.083439964859453
A1A4Y4,0.27483187422928
A1A519,0.136867963316756
A1A580,-0.000810517492953133
A1A5B4,0.255435191074884
A1A5C7,0.32902610080998
A1A5D9,0.0569620700980036
A1E959,-0.000166928372445918
A1IGU5,0.296354842120448
A1KXE4,0.0101478775431454
A1KZ92,0.253264981338378
A1L020,0.351744868479128
A1L0T0,0.226800785944205
A1L157,0.164750050748702
A1L162,0.401712877313834
A1L167,0.309231889197842
A1L168,0.0842693168630411
A1L170,0.0108503156299006
A1L188,0.172989443993681
A1L190,0.00452916120114377
A1L1A6,0.209309353038711
A1L390,0.304754610916389
A1L3X0,0.116946893775154
A1L3X4,0.0177778964758049
A1L429,0.0801597007627389
A1L443,0.215340273421184
A1L453,0.358935921432054
A1L4H1,0.24111487582875
A1L4K1,0.39949343531532
A1L4L8,0.328613547585096
A1X283,0.369767674647948
A1XBS5,0.212202905691595
A1YPR0,0.301097616575853
A1Z1Q3,0.503799647005564
A2A288,0.333399435918833
A2A2V5,0.131665747604342
A2A2Y4,0.347915632910881
A2A2Z9,0.398673204364949
A2A368,0.439269621854407
A2A3K4,0.440468801120102
A2A3L6,0.361548912681146
A2A3N6,0.198055586990922
A2AJT9,0.00398585067650892
A2CJ06,0.355910857718963
A2IDD5,0.0676479557589375
A2NJV5,0.190881270508629
A2PYH4,0.220038025452142
A2RRD8,0.262487835035952
A2RRH5,0.360062824269539
A2RRL7,0.240674894475952
A2RRP1,0.0606969340764779
A2RTX5,0.294732105989393
A2RTY3,0.359994364623625
A2RU14,0.0793401324528816
A2RU30,0.104250244287362
A2RU37,0.0341575148899128
A2RU48,0.0205461643188911
A2RU49,0.280996655814338
A2RU54,0.225592299679592
A2RU67,0.120657492324294
A2RUB1,0.249761013123691
A2RUB6,0.133325593475258
A2RUC4,0.21287886044946
A2RUH7,0.432684847709537
A2RUQ5,9.4996413194659e-06
A2RUR9,0.0671893765440882
A2RUS2,0.184775191785373
A2RUT3,-0.000322296998559901
A2RUU4,0.0890879829647905
A2VCK2,0.537054879045099
A2VDF0,0.221008516220882
A2VDJ0,0.070297785920954
A3KFT3,0.204607887573841
A3KMH1,0.117165967667921
A3KN74,0.0678140856655931
A3KN83,0.0873364805813368
A3QJZ6,0.284564927772405
A3QJZ7,0.373133416472783
A4D0S4,0.133770244319751
A4D0T7,0.0595420160980797
A4D0V7,0.0811123356574923
A4D0Y5,0.0357007055218497
A4D126,0.123459465365719
A4D161,0.178539692227858
A4D1B5,0.167337454136112
A4D1E1,0.0210112485093438
A4D1E9,0.32070878020185
A4D1F6,0.52946682094361
A4D1P6,0.381128413408135
A4D1S0,0.261058668794007
A4D1S5,0.387119237503977
A4D1T9,0.342770287547298
A4D1U4,0.334672817697907
A4D1Z8,0.268090936730357
A4D250,0.00788746621027225
A4D256,0.371108813803291
A4D263,0.00072959455691779
A4D2B0,0.229198945234239
A4D2B8,0.279861927122811
A4D2G3,0.218866786085785
A4D2H0,0.104069041718013
A4D2P6,0.304775582779532
A4FU01,0.285177148783128
A4FU28,0.0958130045164034
A4FU49,0.278477840554
A4FU69,0.00164076102968569
A4GXA9,0.138053913530069
A4IF30,0.331884049410213
A4QMS7,0.000644481176926726
A4QN01,0.0283873473108848
A4QPB2,0.411153391630806
A4QPH2,0.135038039687703
A5A3E0,0.307212247366957
A5D6W6,0.115662170643307
A5D8T8,0.232448252488072
A5D8V6,0.14873051001838
A5D8V7,0.0331879454738646
A5D8W1,0.164040347911251
A5LHX3,0.377217821470582
A5PKW4,0.361796324745101
A5PL33,0.00570586028842257
A5PLK6,0.00562557098795624
A5PLL1,0.461415056170934
A5PLL7,0.178704597781439
A5PLN7,0.00692164018893848
A5PLN9,0.204681312316307
A5X5Y0,0.370043283413647
A5YKK6,0.00358879086862807
A5YM69,0.00852914777659242
A5YM72,0.082450042424034
A6BM72,0.290942803857698
A6H8M9,0.219678482348036
A6H8Z2,0.0894872162697327
A6NC05,0.0246328422503
A6NC42,0.0138030496916528
A6NC51,0.161763856978381
A6NC57,0.430368218723945
A6NC62,0.020755326902765
A6NC78,0.0787775325343277
A6NC86,0.0747499906890912
A6NC97,0.198725899808934
A6NC98,0.0372006321853552
A6NCC3,0.0645386621711675
A6NCE7,0.238211184528012
A6NCF5,0.351985812942035
A6NCF6,0.384857558518017
A6NCI4,0.23006940958831
A6NCI5,0.0170073160848768
A6NCI8,0.0249411017015812
A6NCJ1,0.00692941118708779
A6NCK2,0.191770724907771
A6NCL1,0.136666557930539
A6NCL2,0.0929120182559907
A6NCL7,0.347763581439043
A6NCM1,0.0723076106282939
A6NCN2,0.0538229662626327
A6NCN8,0.000626261455492161
A6NCQ9,0.241372669308712
A6NCS4,0.248243221313005
A6NCS6,-0.000178289946671795
A6NCV1,0.209157882247791
A6NCW0,0.462146630378581
A6NCW7,0.470636674782749
A6ND01,0.185013271914122
A6ND36,0.327326872124314
A6ND48,0.185280936007593
A6ND91,0.189717288297663
A6NDA9,0.383070595116455
A6NDB9,0.0188836938065083
A6NDD5,0.0534675994244782
A6NDE4,0.179800796947205
A6NDE8,0.0431701270339921
A6NDG6,0.282144533788859
A6NDH6,0.197080078990242
A6NDI0,0.184800302765745
A6NDK9,0.0775112167052733
A6NDL7,0.363710979550013
A6NDL8,0.207387492908557
A6NDN3,0.075608781454127
A6NDN8,0.318588534839056
A6NDP7,0.211159231818403
A6NDR6,0.239150819326681
A6NDS4,0.320074412195975
A6NDU8,0.0805311478550303
A6NDV4,0.183240521740269
A6NDX4,0.0231437804325996
A6NDX5,0.249547042967424
A6NDY0,0.399090939031781
A6NDY2,0.0179558072490502
A6NDZ8,-0.00023710199444027
A6NE01,0.26967621913678
A6NE02,0.250050890108145
A6NE52,0.146044553995215
A6NE82,0.0018459318600822
A6NEC2,0.254785928977817
A6NED2,0.247168022789196
A6NEE1,0.241117075329809
A6NEF3,0.0669495819352023
A6NEH6,0.0489479695602155
A6NEH8,0.00890560417011654
A6NEK1,0.367334235914244
A6NEL2,0.413766170489202
A6NEL3,0.0156300113746969
A6NEM1,0.0629933802611041
A6NEN9,0.108718984826668
A6NEQ0,0.18828635271612
A6NEQ2,0.00749022105695196
A6NER0,0.335497558073081
A6NER3,0.0633652307937472
A6NES4,0.15153925967115
A6NET4,0.206149017970925
A6NEV1,0.0146256496927808
A6NEY8,0.251970352915768
A6NF01,0.000208603204355007
A6NF34,0.342157928808522
A6NF36,0.0296994692272624
A6NF83,0.00471138088509171
A6NF89,0.198294624782113
A6NFA0,-0.000151816392848225
A6NFA1,0.348146329993315
A6NFC5,0.225161350350143
A6NFC9,0.186090141350175
A6NFD8,0.217556176438744
A6NFE2,0.0302135890253658
A6NFE3,0.186648262864766
A6NFF2,0.0420071315769105
A6NFH5,0.250736423163906
A6NFI3,0.291626616664156
A6NFK2,0.0946652147249301
A6NFN3,0.136534386585297
A6NFN9,0.399165923796966
A6NFQ2,0.28599346793303
A6NFQ7,0.249623070014067
A6NFR6,0.0061634806012929
A6NFT4,0.0399870179033141
A6NFU0,0.218116770895857
A6NFU8,0.363545281762976
A6NFX1,0.283521227054881
A6NFY4,0.186986473558194
A6NFY7,0.18853039341768
A6NFZ4,0.0738188626487968
A6NG13,0.298372667604058
A6NGA9,0.222397362750508
A6NGB0,0.0434927669704012
A6NGB7,0.130726129977477
A6NGB9,0.0821339425275031
A6NGC4,0.17721571139505
A6NGD5,0.35939035544918
A6NGE4,0.455880647871497
A6NGE7,0.276420302422317
A6NGG3,0.00393135660363797
A6NGG8,0.00284488606151423
A6NGH7,0.0320963760233698
A6NGH8,0.344093397701497
A6NGJ6,0.249938916063764
A6NGK3,0.0488330974454756
A6NGN4,0.384991138597424
A6NGN9,0.347172180668759
A6NGQ2,-0.000249839164924381
A6NGR9,0.170235058603676
A6NGS2,0.0144267047893362
A6NGU5,0.266831715599754
A6NGU7,0.0077277905733999
A6NGW2,0.0416581259597973
A6NGY1,0.000157548871162816
A6NGY3,0.0200363423660621
A6NGY5,0.199115343224889
A6NGZ8,0.0623312626243443
A6NH00,0.183951445431851
A6NH11,0.120115028163966
A6NH13,0.000209066127885515
A6NH21,0.323965475837578
A6NH52,0.274580996388116
A6NH57,0.337448817966316
A6NHA9,0.203497092715536
A6NHC0,0.30156908201026
A6NHG4,0.243975373993128
A6NHG9,0.163546928718589
A6NHJ4,0.26427351402395
A6NHL2,0.21098461490783
A6NHM9,0.171982052981334
A6NHN0,0.170134381494193
A6NHN6,-4.65440986840982e-06
A6NHP3,0.253708206450598
A6NHQ2,0.280495131232515
A6NHQ4,0.000616188983677546
A6NHR8,0.00131495941298365
A6NHR9,0.0369992811359696
A6NHS7,0.277479759216595
A6NHT5,0.144879580330526
A6NHX0,0.268547973129603
A6NHY2,0.472948044837594
A6NHZ5,0.283661695703549
A6NI03,0.232842234022559
A6NI15,0.235781740782582
A6NI28,0.279501303350504
A6NI47,0.410999496822415
A6NI56,0.029286166663865
A6NI61,0.27122004542225
A6NI72,0.382637549891922
A6NI73,0.200116956229715
A6NI79,0.0972125650194192
A6NI86,0.0561716988657219
A6NI87,0.00283450477514913
A6NIE6,0.10957960641995
A6NIE9,0.344370528578857
A6NIH7,0.280338506036973
A6NIJ5,0.023255242588455
A6NIJ9,0.182351641497526
A6NIK2,0.373402786212176
A6NIM6,0.282967291742922
A6NIN4,0.0953066334875785
A6NIR3,0.418995059365592
A6NIU2,0.00802398210888722
A6NIV6,0.494527039305974
A6NIX2,0.297556098923524
A6NIY4,0.245460162655814
A6NJ08,-0.000118288568297098
A6NJ46,0.243878289800764
A6NJ64,0.000696687898487203
A6NJ69,0.00215139331754655
A6NJ78,0.371963561922813
A6NJ88,0.0331352361809909
A6NJB7,0.000143237585361389
A6NJG2,0.408285393036754
A6NJG6,0.284582094628557
A6NJI1,0.064407417309566
A6NJI9,0.517854293232062
A6NJJ6,0.0263160910438707
A6NJL1,0.293832851623051
A6NJQ4,0.0212889952827774
A6NJR5,0.313504584843458
A6NJT0,0.158876916366717
A6NJU9,0.0123967070231334
A6NJV1,0.00326487878123671
A6NJW4,0.287217884760699
A6NJW9,0.206221673308341
A6NJY1,0.192940436653655
A6NJZ3,0.192129435416355
A6NJZ7,0.227861721429455
A6NK02,0.271221948598903
A6NK06,0.255377432884992
A6NK44,0.245481498076264
A6NK53,0.22249343056842
A6NK58,0.156359538876647
A6NK59,0.371243446039731
A6NK75,0.220740993588808
A6NK89,0.177335667735518
A6NK97,0.240345686737067
A6NKB5,1.00655915196146e-05
A6NKC9,0.491010995806703
A6NKD2,0.25838455947786
A6NKD9,0.0514125652340935
A6NKF1,0.00723444499523407
A6NKF2,0.369842480087299
A6NKF7,0.0521865377816944
A6NKG5,0.163064023055676
A6NKH3,0.0561066839002933
A6NKK0,0.20399891410475
A6NKL6,0.144541503219835
A6NKN8,0.0986826780166072
A6NKP2,0.428157365012598
A6NKQ9,0.196929968480699
A6NKT7,0.0575553526211555
A6NKU9,0.000846207508929942
A6NKW6,0.148700683546957
A6NKX1,0.0317816279512762
A6NKX4,0.195452177729523
A6NL05,0.00495757015753884
A6NL08,0.185951816540204
A6NL26,0.170394860901247
A6NL46,-0.000154353541966801
A6NL82,0.0474529213462835
A6NL88,0.0763050638004967
A6NL99,0.402078864952479
A6NLC5,0.0031248475382899
A6NLC8,0.240256639847547
A6NLE4,-4.58923246215992e-05
A6NLI5,0.223878979767089
A6NLJ0,0.129246118136968
A6NLP5,0.216179312595926
